Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.732958303476812,-1.0820200045454873,-0.8868204188815297,-0.4671697812234364,-1.159382335302041,-0.11644617849112651,-0.06305787288947905,0.5680043304304623,-0.08078052726304251,-0.03158553946621375,-0.06330879329955272,-0.6361196984393205,-0.6959550523249713,-0.06305787288947905,-0.20149829803069033,-0.6083808197512728,0.5302723443886883,-0.06305787288947905,-0.7130348144388454,0.9653102255370655,-0.0355418868436456,-0.06487205253367276,-0.7039436654068941,-0.0831625318454192,-0.0225737560304637,-0.6038401606792013,-0.0384461525699742,-0.20268666664324073,-0.499742438842097,0.2280129907558487,-0.8519487863944966,0.1364323194331001,-0.5327424783655739,-0.36287217809652195,-0.06467665104377189,-0.11900268643261129,-0.11564620513477457,-0.03454480472559351,-1.4467553770219492,-0.16703498419959917,-0.05466778230349584,-1.284754990395647,0.04291949308241833,-0.11542584873190388,-0.06261116947622179,-0.3511173127575279,-0.013224250243466247,-0.07110220413670845,-1.2240386099891654,-0.5242623930237907,-0.8168934670836167,0.13239018772164093,-0.05437692858183338,-0.054568853588867317,-0.07700636874831944,-0.544402657153116,0.006127085584987811,0.16048713289857708,-0.10367012157181443,-0.09835266269273805,-0.03792791238252559,0.5110966964777375,-0.5690779266985908,-0.05962293420055671,0
-0.6803705391331222,-1.5819894248724953,-0.26291179860540304,0.9863290828787004,0.5516759960621479,0.030770648963932844,-0.061940874896995686,6.118816724503754,-0.10942592424802247,-0.026094675572017046,-0.051763225969724456,-2.7318718137460256,0.5353254971595488,-0.061940874896995686,-0.08877468418663545,0.2679743062314818,5.914437787894653,-0.061940874896995686,-0.8137356545645328,-0.23285965339700834,-0.040691265923690136,-0.06134200791629381,-0.7378571861203074,-0.0618952230943116,-0.04870177978675308,0.41814521646433694,-0.0382014143007777,-0.18002310783043404,2.3826910728455366,-0.08173420747764291,-0.9573312174040941,-0.07305119203437598,0.13101006739920873,-0.0431027644768571,-0.0559309509364687,-0.1205409269406785,0.07052292065333313,-0.028976761198048075,-0.12383710876268944,1.337786530977244,-0.045202446528343695,-1.0318385594944977,-0.12378817521702558,-0.09314019464756293,-0.07263884022620115,1.047632298758597,-0.04461031426311942,-0.08887957795608206,-3.0914907685993454,0.24854380265145185,-1.442801266214042,-0.07502433008877026,-0.054249936128734286,-0.05444023885940305,0.22134745207990641,-0.2873869447555209,0.008001891171920041,0.5128593561912665,-0.10243397022647982,-0.08999994695109914,-0.04711626262624403,-0.11562517830056779,0.0782382101740146,-0.05963771566576274,0
0.6795404076927207,0.006539127593974671,-0.4000887744726908,-0.2724261514453228,-0.0626499540103959,-0.057521185005968485,-0.015382189574760709,-0.2542164248862273,-0.0687877830207302,-0.04350395195594033,-0.017917190551480004,0.2815145164451394,0.31191855584952427,-0.015382189574760709,-0.0741828307765541,-0.05588659275109851,-0.2677503336294408,-0.015382189574760709,0.25991238553024787,-0.41102855211658534,-0.033602860667466414,-0.016855367402111552,0.2825123781943449,-0.028945369700770596,-0.045528965853783326,-0.00863238607611488,-0.03738926136349059,-0.1841830281899427,2.6015076254225993,-0.014052279179775752,0.32178417079398913,-0.0570344531667303,-0.16491921447857327,-0.1289774791174623,-0.01736881840685415,-0.07988471778749834,-0.13370199183097606,-0.03638544688801528,0.4235856696701857,-0.17252370055146798,-0.04347482504743658,0.4003755333904986,-0.1675238509306473,-0.11002869066704127,-0.04523886266613277,-0.2137602019187254,-0.04647163451130341,-0.003222691325254724,0.29192117340034257,-0.4622725912316591,-0.6355372595422499,-0.059165720563282294,-0.054531674094900694,-0.05445275090274526,0.09024444212027505,0.36472305519392667,0.057554213170528376,-0.15664786806484374,0.24850740798619556,-0.08636595798412294,-0.040390541600214026,-0.08590619812777614,-0.1403576552578103,-0.05895847977823147,0
0.35967211909841496,0.85478297664721,-0.6597159064167315,-0.3734616525406812,-0.11406425576547924,0.06155054289454265,-0.026257388001661434,-0.40974851851388894,-0.07104322131544817,-0.05289233968823914,-0.03155220417769536,0.22993289706664985,0.3416761115584462,-0.026257388001661434,-0.03439850166000984,-0.2794538793616314,-0.41781037864638665,-0.026257388001661434,0.30471303274645084,-0.7664312593294849,0.2862993639882936,-0.023201557246446892,0.32879713888934514,-0.03826096278772911,-0.051055744973550844,-0.2489124476908534,-0.03790865857206824,-0.1950136556331361,2.156075409786574,0.14877696100529023,0.3250176624009782,-0.04501100689774295,-0.26741935369481773,-0.3175963846351622,-0.023233788633487358,-0.0956781412644195,-0.13615236277400877,-0.034550863898769005,0.635405751028246,-0.19435183718327406,-0.04073643938969333,0.5839042368416303,-0.21203089154621585,-0.09814884874445377,-0.031986522454989744,-0.25003071470064875,-0.05753187631662801,-0.0026568767178579496,0.48544932049476625,-0.5941442799609854,-0.8243658275279715,-0.04726432832920678,-0.05480869254981813,-0.05452220246768053,-0.22702093228252257,0.6175381770927403,0.10106992366171866,-0.24923362678372743,1.8912332222666568,-0.06836572339024258,-0.04526140777694157,-0.06443324562538173,-0.23035202057466606,-0.05929709300457898,0
-0.289467788319302,-0.3052104492249753,-0.2050234330086593,-0.1594890973897932,0.021850426927303063,-0.057521185005968485,-0.04827905846178839,-0.15000901782422507,-0.08473852207580865,-0.04008739198352457,-0.04806330569408323,-0.2604941042414944,0.09194435348212952,-0.04827905846178839,-0.0279660967658364,-0.2945197106428452,-0.16666595722166683,-0.04827905846178839,0.010672510634394462,-0.1489296038209657,-0.033602860667466414,-0.050664139586439214,0.032709980878641694,-0.06183609127595826,-0.060158643529622496,-0.26364830450625804,-0.037967855395769474,-0.17548596418152454,3.108596959774019,0.014377159761418921,0.026186696773553446,-0.06136177072515031,-0.1111285259294378,-0.15026631817247213,-0.05127877210012145,-0.0958425486229191,-0.13274337352278912,-0.03559573465080945,-0.0865374660082902,-0.1527622453375682,-0.03911461329041216,-0.047127581653817,-0.0626432222025215,-0.04194527471120569,-0.053724302679662966,-0.13325688527468935,-0.04193050022811351,-0.06421043332003482,-0.1711938489438582,-0.4383980617361758,-0.9308301342193862,-0.06345008181291495,-0.05445584425550612,-0.05445398265830745,1.0736754270562914,-0.24295424850507025,0.01787755233596,0.04225087542903567,0.1083387310933214,-0.0912523616051937,-0.06135442169471026,-0.0835793556581236,-0.15197505770631675,-0.05923507027368938,0
-0.33061981831487475,-0.32959515654388427,1.397412445907155,0.1977362701078757,0.14561566102672546,-0.057521185005968485,-0.04689787654457539,-0.13988050537268537,0.01402472569417992,-0.0398201524388395,-0.04007501343889458,-0.32609740282138105,-0.0915183793067192,-0.04689787654457539,-0.04211548445464693,-0.25745434163849534,-0.1568407463236139,-0.04689787654457539,-0.05259701805122091,-0.5984115106265759,-0.03738497337684687,-0.037796854547115,-0.04137570521942518,-0.02754075584524802,-0.03502520605810664,-0.2515894057341985,-0.037996413484169406,0.7378909315833626,-1.409883916776956,-0.12591357306758302,-0.08010209173194253,-0.08211972764483376,0.5795274135956663,0.5316229116179157,-0.03840405074279064,0.0029646097932571375,-0.10453281755754965,-0.038397092382278716,-0.11511149590952717,0.16604654328471177,-0.042512821957369946,-0.08628575630894345,-0.21880176124108208,-0.13342653258126214,-0.05509655836921345,0.20641693610981945,-0.055093059669127996,-0.043211638703021936,-0.019194679924217185,0.15216705844154615,-0.4305522365417073,-0.08400294472392324,-0.049669546736083335,-0.048625056021082365,-0.06485367449794041,-0.27699267615470813,0.016483673025333382,0.09045938145337923,0.019254191718699274,-0.07989819902985676,-0.028280775261504125,-0.14130854106505586,0.5155728951284991,-0.03780397861622656,0
-0.12195781613438923,0.45790190274007925,0.5353748519766819,0.10635481840939427,0.01683311111127486,-0.10262735786108457,-0.03920221374284609,-0.3518558016799096,-0.030368820091972386,-0.04846706823544411,-0.03753171068469309,-0.09516750563772344,-0.06468508808455001,-0.03920221374284609,0.0051950438498359125,-0.34482993751941926,-0.3622929242096846,-0.03920221374284609,-0.00487744450575427,-0.14961381618164,-0.033602860667466414,-0.03994400089794119,-0.00030147025278080613,-0.052760942712209394,-0.05832788669827717,-0.3404325242448414,-0.037898506950674975,-0.11300149617082277,-1.2355075786439231,-0.053217391918454635,-0.033005796553176335,-0.08164192672413116,0.5427010162724647,0.016353772805572393,-0.03997595244768599,-0.04144867359089895,-0.13401951719032534,-0.03485247607461574,-0.07359426907092242,-0.034256520451112236,-0.036860972919909175,-0.051672661367209716,-0.1922075277929445,-0.18001653783842467,-0.054471621541321735,-0.06446655419194398,-0.04185743187126331,-0.028234674943810142,0.046535877902642145,-0.35936835393871863,-0.786633773212108,-0.08352954817261633,-0.0545110456817218,-0.054002576659386306,-0.0667097706361678,-0.22753583976012332,0.03307626146020085,0.05432877269742982,0.7625778491300685,-0.09124297670707385,0.015099021745344339,-0.14041499999648135,0.49165191059547914,-0.05755214905129059,0
0.38763844280688525,0.6870997248068532,-0.3242302005589283,-0.2837658285146704,-0.0814505564083215,-0.08760526275988918,-0.025315206631686335,-0.38704204723222285,-0.02401167764181599,-0.050962425898284265,-0.01932915264265852,-0.2655841658693988,0.0020580842693686706,-0.025315206631686335,-0.03980800192974004,-0.2645670326462584,-0.39660596941232346,-0.025315206631686335,0.048927815065818815,-0.2646983352470504,-0.034226721263280586,-0.056555688240031765,0.06944354292813547,-0.0370149042811035,-0.05058333223537468,-0.23285909114878672,-0.038163900721017115,-0.15584921960055945,-1.0920333763825674,-0.07739450211729254,0.21003274116456463,-0.028145166900500153,-0.3509730158182784,-0.07263816165748528,-0.0563468612175928,-0.03508870472262452,-0.11564620513477457,-0.05392439688594163,-0.21777755581379987,-0.08326547352773919,-0.01799251219689565,-0.1822243856065024,-0.1440579306959606,-0.10944593471508364,-0.052505738713190635,-0.20043819878386435,-0.037743811570696936,-0.06755208972174592,-0.0929349771746796,-0.24508085294885992,1.122049431101319,-0.03056249213065924,-0.05408073387104442,-0.05427265527370563,-0.07039978547919325,0.8504711537072988,0.08027839289287261,-0.24246450655080096,-0.10367012157181443,-0.08946094096908219,-0.040648313608595624,-0.03540364846793783,-0.31053020498753364,-0.05351510063949419,0
-0.2650457115758655,0.10073043407646097,-0.46779298006279335,-0.2980936637306704,-0.2280344878044974,-0.057521185005968485,-0.04730404067179041,-0.27859461748323683,-0.04439378742313898,-0.04453622359768982,-0.04806749167063633,-0.3755757703196611,0.15999840301976495,-0.04730404067179041,-0.07400774756641684,-0.05804218947883412,-0.29141104558801717,-0.04730404067179041,-0.03489281902365476,0.25703639684576146,-0.03503605392812059,-0.056555688240031765,-0.015546446188424068,-0.056944752030339,-0.05079974226114871,-0.010151287034878095,-0.038163900721017115,-0.18685683036335943,-0.24207748688349745,-0.054886285322132994,-0.00124653997392407,-0.03923576375287767,-0.3015290495761438,-0.058188440340030054,-0.05579100628212821,-0.05547987649442853,-0.11922776787741532,-0.04539644726216822,-0.21173957898713905,-0.18409325019011247,-0.04301429853694249,-0.1822243856065024,-0.10853943386835532,-0.1586907170867199,-0.055095587083231166,-0.30022764716736783,-0.01958376109142816,-0.1509747531462604,-0.4754828357554735,-0.31238517710222363,0.2516877357403943,-0.04154368264268217,-0.054368954682333055,-0.054475700453745994,-0.0708840961356059,0.738829009476346,0.020938973271302643,-0.26887094766249614,-0.024822296979048794,-0.09516414355651759,-0.009361728774781187,-0.055388764198871746,-0.25922874692329184,-0.05798593677391967,0
0.16075125818588962,-0.9464299758137699,0.3967352914719799,0.23019737270954418,0.1497203206751215,-0.057521185005968485,-0.02781525224706581,0.33603038963984067,-0.06439333761170007,-0.03306006899425566,-0.03143628482699427,0.46491388961110963,0.14813399904930077,-0.02781525224706581,-0.08688064543784073,0.19967223951907803,0.3048188443172957,-0.02781525224706581,0.1331572683001022,-0.27026326244720106,-0.03338535251379066,-0.029797611877430134,0.1144095638056541,-0.008437634338731782,-0.025975127745332015,0.1732581016652834,-0.03664483493445766,-0.13639918875000212,1.1002524341709534,-0.11090634767178345,0.12827194618996365,-0.0756401275196014,0.22260315341918258,0.14944550609462984,0.0030623537588782865,-0.07548831858551482,-0.11564620513477457,-0.03601954015236193,0.6712408980482656,0.17585549371787162,-0.04458158616950517,0.17499758627784565,-0.17506965666126564,-0.1415889247711002,-0.0513208840837503,0.15464134489167297,-0.0396557669082771,-0.02286055291289747,0.14017885678415884,0.019673333444628512,-1.0241673212112588,-0.07764498062039528,-0.05407768693383698,-0.05426960829942022,-0.07130648793715273,0.6597390050735369,0.026587110673178486,-0.2634590875777961,-0.10367012157181443,-0.08936255595379239,-0.022999208117293973,-0.13496705632955452,0.3645180724797472,-0.058683883079984664,0
-2.7209984186807805,-1.0096336630459046,0.7859725126550112,0.28855584591553357,0.059257577632235006,-0.057521185005968485,-0.13004472944788903,0.43294888506260976,-0.053877938718479575,-0.032367400249971194,-0.1175402125331725,-2.396259517045088,-0.6196195200882415,-0.13004472944788903,-0.1173803309515895,-1.793818945128268,0.3988350843137152,-0.13004472944788903,-0.5560948639779248,0.682798941814664,-0.037778005552209795,-0.056555688240031765,-0.5440196152282526,-0.14080710102610658,-0.02402608776268525,-1.881940771311435,-0.038163900721017115,-0.08232607170420986,-0.4040929706678597,-0.10881105637229616,-1.2424173940869616,-0.0745436542821228,0.18000125006769746,0.3176711216635028,0.0122493746586411,-0.06496824449204779,-0.11564620513477457,-0.03532677468596399,0.6262424257628529,-0.0689923766748165,-0.029663744074652297,-0.1822243856065024,-0.037716708241463295,-0.1542533923544934,-0.06172272847478496,-0.07545092802180665,-0.006305189610151508,-0.059554746941935154,-0.07895003973380636,0.37442839230521324,-0.8850871709586738,-0.07650085148309037,-0.053686576887613656,-0.053878493493806086,-0.050218927736006246,0.6026265681295487,-0.03901698858684106,-0.22121221790072523,-0.10367012157181443,-0.0973802308325525,-0.01329531385681232,-0.13172569764887265,0.30160874223972123,-0.05795892277641276,0
